airlines
name,country
47,0,174,first,31
62,1,237,business,99
195,1,16,first,16
138,1,369,first,47
29,0,815,economy,16
66,1,655,first,99
91,1,487,premium economy,19
193,0,675,business,42
94,1,787,business,59
19,0,121,business,54
165,0,12,first,47
130,1,752,economy,24
197,0,505,business,45
81,1,194,economy,100
109,0,865,business,35
30,0,222,economy,8
130,0,639,first,81
85,0,776,first,53
25,1,715,first,14
60,0,825,first,10
146,0,832,economy,34
200,1,501,economy,63
161,0,579,premium economy,95
92,1,765,business,85
57,1,187,first,30
164,0,465,premium economy,22
18,1,387,business,86
139,1,445,economy,89
111,1,915,premium economy,86
13,1,497,premium economy,46
136,1,900,premium economy,83
98,1,895,economy,59
109,1,300,economy,2
185,0,318,first,68
111,1,218,economy,66
109,0,621,first,44
166,1,507,business,82
126,1,429,economy,79
144,0,139,premium economy,34
19,1,913,business,80
59,1,383,economy,3
150,1,968,business,69
40,1,339,first,7
118,1,481,first,30
8,1,237,economy,78
123,0,588,economy,38
126,0,866,premium economy,24
48,1,274,business,35
169,1,750,economy,49
86,1,638,business,21
177,0,64,economy,40
184,0,286,business,10
121,1,225,business,19
31,0,186,first,64
6,0,12,economy,12
173,1,167,economy,71
42,1,973,premium economy,35
44,0,869,business,92
62,1,816,business,57
91,1,468,business,100
58,0,211,premium economy,93
117,1,228,premium economy,60
110,0,651,business,13
171,0,22,premium economy,51
63,1,658,premium economy,39
106,0,66,business,66
113,1,737,business,76
47,0,797,business,92
28,1,681,economy,73
143,1,350,business,32
38,1,112,premium economy,94
114,0,693,premium economy,14
163,1,27,business,45
86,0,629,business,13
22,0,553,business,21
121,1,394,business,53
4,0,528,business,45
8,0,926,economy,74
46,0,685,business,4
109,1,788,premium economy,96
70,0,476,premium economy,77
187,1,317,business,98
82,0,930,economy,53
4,1,640,first,26
125,1,32,premium economy,51
19,0,631,first,14
146,0,601,first,97
112,1,775,business,89
134,1,886,first,92
112,0,738,business,86
184,0,145,business,26
97,1,861,business,73
21,0,97,first,100
27,0,437,business,16
169,0,226,premium economy,38
142,1,674,first,67
174,1,704,economy,88
47,1,734,business,91
47,1,858,business,94
9,1,651,business,69
132,0,315,business,92
88,0,720,premium economy,92
69,0,556,premium economy,76
50,1,49,first,49
91,1,909,premium economy,58
109,1,504,premium economy,31
10,0,340,economy,25
57,1,591,business,81
94,1,308,economy,27
48,0,483,economy,93
7,1,724,premium economy,7
75,0,132,business,17
118,0,294,premium economy,5
160,0,154,business,6
92,1,712,first,5
126,0,717,economy,12
188,1,472,business,75
60,1,451,business,42
153,0,468,business,50
13,1,987,business,85
117,1,427,first,60
117,1,380,first,69
55,1,37,business,97
151,1,209,premium economy,80
137,1,587,premium economy,72
128,0,306,premium economy,91
92,0,137,first,96
186,0,177,first,18
148,1,286,economy,14
105,1,642,first,79
106,0,290,economy,14
127,0,925,premium economy,89
199,0,94,business,36
5,0,95,first,18
74,0,403,first,61
74,1,177,first,47
112,0,211,economy,70
78,0,581,business,4
89,1,547,premium economy,32
167,0,943,premium economy,14
39,1,794,premium economy,87
1,1,847,first,46
85,1,464,business,16
134,0,795,economy,14
49,0,112,economy,73
155,0,481,business,11
38,0,671,economy,63
146,0,865,premium economy,49
31,0,109,premium economy,90
5,1,106,first,7
26,1,100,premium economy,71
187,0,631,premium economy,49
29,0,506,premium economy,68
16,0,87,economy,31
185,1,437,premium economy,85
90,0,301,first,96
102,1,617,economy,66
30,1,909,premium economy,61
136,0,579,business,17
197,1,801,premium economy,1
79,1,417,business,4
160,0,717,premium economy,59
79,1,676,premium economy,85
163,1,28,premium economy,87
107,1,870,business,71
7,0,412,first,96
162,1,193,premium economy,39
90,1,974,first,8
37,0,813,first,59
120,1,678,first,8
186,1,699,premium economy,90
82,1,364,first,16
159,0,987,premium economy,84
165,0,530,economy,53
112,0,570,economy,23
175,0,968,economy,66
152,1,825,first,79
20,1,147,premium economy,14
56,1,795,economy,77
146,1,793,economy,80
66,1,830,business,66
155,1,575,business,96
79,0,400,premium economy,61
120,0,291,premium economy,11
6,1,538,economy,67
1,1,192,first,72
159,1,98,premium economy,100
176,1,459,business,7
46,1,244,business,9
24,1,162,business,33
1,0,545,economy,73
21,1,901,premium economy,14
14,1,835,first,49
85,0,512,first,2
40,0,509,premium economy,90
33,0,182,premium economy,69
12,1,961,economy,76
105,0,34,business,18
5,0,784,business,95
199,0,386,economy,71
66,0,882,first,48
9,1,445,business,66
64,1,395,economy,75
28,0,609,economy,59
177,1,576,first,22
61,0,834,premium economy,59
167,1,733,economy,100
200,0,840,first,23
185,1,821,business,31
42,0,467,economy,73
41,1,164,first,46
109,1,454,first,70
26,1,685,premium economy,70
193,0,578,business,71
47,0,907,economy,3
67,0,580,premium economy,81
90,1,153,first,32
16,1,325,economy,14
181,0,629,first,4
67,1,374,economy,30
150,1,379,economy,90
75,0,289,business,34
145,0,936,business,1
134,0,450,first,48
61,0,240,premium economy,90
185,1,121,business,32
182,0,874,premium economy,37
94,1,481,first,64
189,1,51,business,62
24,1,870,business,16
143,0,217,first,3
196,0,853,economy,26
114,0,584,economy,26
92,1,717,first,11
178,1,530,economy,21
21,1,248,first,21
138,1,796,first,10
40,0,157,economy,29
90,1,302,economy,59
46,1,787,business,90
131,1,238,business,8
147,0,364,premium economy,68
185,1,46,premium economy,11
179,0,484,premium economy,68
156,1,647,economy,18
19,0,405,business,44
110,0,364,economy,36
31,1,133,premium economy,7
153,0,514,business,75
8,0,415,business,18
161,1,252,economy,18
104,0,231,economy,53
200,1,695,premium economy,63
132,0,438,economy,73
1,1,839,premium economy,16
59,1,64,first,4
75,1,973,economy,91
113,0,619,first,84
129,0,753,first,53
171,1,591,economy,46
42,0,811,economy,22
83,1,120,business,54
107,0,11,business,88
113,1,132,economy,91
150,1,481,premium economy,17
158,1,745,business,16
101,0,825,premium economy,68
6,0,109,first,72
30,1,348,first,97
46,0,188,premium economy,38
160,0,344,first,41
144,1,217,first,64
84,1,136,first,20
160,0,584,first,67
113,1,292,premium economy,14
139,1,661,business,22
11,1,177,business,59
138,0,88,economy,60
101,1,168,premium economy,90
59,1,528,first,62
90,0,313,premium economy,53
197,1,677,economy,39
150,1,862,first,17
154,1,232,business,75
179,0,251,first,6
71,1,405,economy,9
141,1,433,economy,61
149,0,16,economy,29
123,1,838,economy,28
39,0,287,economy,71
114,0,568,premium economy,38
6,1,339,first,9
170,0,754,first,69
170,1,435,business,38
159,1,493,economy,49
189,0,26,business,35
88,0,620,premium economy,80
27,0,991,first,29
57,0,981,first,80
25,0,225,premium economy,49
79,1,690,premium economy,43
105,0,778,first,58
35,1,626,first,50
82,1,202,business,68
117,0,801,first,94
82,0,68,business,34
29,0,54,economy,10
159,0,991,first,6
178,0,881,first,18
4,0,784,first,32
110,0,191,first,37
83,1,838,economy,67
149,1,69,economy,78
139,1,553,economy,69
91,0,113,economy,65
172,0,544,economy,89
73,1,896,first,6
22,1,550,business,37
161,0,850,premium economy,71
86,0,274,first,44
174,1,477,premium economy,40
56,0,225,premium economy,96
33,1,214,economy,45
170,1,723,economy,84
141,1,965,first,77
159,1,936,premium economy,33
196,1,545,first,16
55,0,676,economy,57
44,1,464,economy,19
172,1,734,business,48
7,0,329,business,83
149,0,578,business,11
13,0,101,economy,100
69,1,397,economy,10
194,1,338,business,25
193,1,446,premium economy,98
38,1,219,economy,78
83,1,73,premium economy,66
12,0,283,premium economy,61
11,0,342,first,44
155,1,184,business,73
33,1,409,economy,48
55,1,958,first,48
20,0,142,business,76
114,1,600,premium economy,26
157,1,749,premium economy,9
108,0,214,economy,60
transitive_points
airport,arrival_date_time,departure_date_time,flight_id
Lviv,04-03-2018 02:41:08,03-02-2018 06:11:57,79
Lviv,26-02-2021 05:29:11,28-08-2019 11:30:00,54
Gdansk,04-02-2018 15:17:20,28-02-2019 00:59:47,92
Wasinghton,27-08-2019 06:06:59,23-05-2019 11:03:21,20
New-York,28-10-2019 07:15:24,24-03-2018 16:39:29,50
Gdansk,04-08-2020 02:56:03,18-12-2018 10:07:40,40
Kyiv,24-01-2020 14:57:14,05-06-2020 05:39:57,93
Warsaw,25-07-2020 20:02:08,01-03-2019 16:34:42,3
Gdansk,18-01-2018 17:58:09,12-10-2018 02:35:51,34
London,30-06-2019 23:31:15,27-12-2018 03:54:45,44
Warsaw,06-08-2020 22:29:40,24-02-2018 03:35:51,41
Warsaw,28-03-2021 08:22:33,03-08-2020 16:17:14,21
New-York,25-11-2019 00:51:24,03-05-2020 15:14:32,68
Wasinghton,12-10-2019 09:03:00,03-04-2021 16:04:03,12
Lviv,11-07-2019 01:55:28,28-12-2018 10:50:52,8
Kyiv,30-11-2019 10:44:08,02-12-2019 19:11:04,61
Warsaw,12-09-2018 13:12:59,01-02-2019 08:01:40,5
Gdansk,17-08-2019 17:23:22,15-04-2018 17:23:55,58
London,13-10-2020 23:57:32,20-12-2018 19:49:21,74
Kyiv,13-06-2018 17:31:50,02-10-2020 17:37:15,41
Wasinghton,17-03-2021 14:43:39,09-03-2021 02:31:17,58
Kharkiv,27-08-2019 02:31:57,06-02-2020 19:31:41,1
London,21-08-2019 05:28:15,20-10-2018 15:17:22,90
New-York,11-11-2020 16:48:17,11-01-2021 10:31:02,99
LA,05-08-2019 16:48:01,21-05-2019 10:13:04,28
LA,16-01-2021 01:55:18,22-10-2018 20:37:47,54
Warsaw,16-11-2020 03:57:11,21-11-2018 13:49:49,74
New-York,04-12-2020 18:18:58,12-08-2019 21:45:21,12
Lviv,14-08-2018 04:12:09,08-04-2021 22:59:45,90
Warsaw,15-11-2019 05:02:14,28-03-2019 05:08:33,22
Gdansk,06-12-2019 09:41:18,26-10-2018 12:05:56,2
London,08-01-2019 08:52:56,10-06-2019 01:41:10,7
LA,28-08-2020 03:29:41,08-01-2020 18:25:21,37
LA,12-04-2020 16:03:40,20-11-2019 22:18:25,99
Kyiv,02-04-2020 19:02:41,16-10-2020 23:34:54,42
Lviv,31-10-2020 21:43:00,05-02-2020 21:17:39,46
London,11-11-2018 17:23:52,20-05-2018 03:56:35,21
Lviv,08-05-2019 07:44:12,04-03-2021 20:04:26,89
Paris,30-07-2018 00:35:54,19-11-2020 00:16:20,21
Kyiv,18-05-2018 17:22:39,22-02-2020 15:25:29,100
Kharkiv,14-08-2019 17:33:02,28-03-2018 18:27:27,54
LA,31-03-2021 21:19:37,22-06-2018 11:32:17,61
Kyiv,23-04-2018 21:04:44,15-07-2020 08:24:18,74
Warsaw,26-08-2020 19:23:15,28-03-2018 10:50:39,64
Warsaw,09-01-2021 20:04:39,09-02-2021 08:15:19,77
Warsaw,20-02-2021 07:23:48,24-12-2018 02:12:18,16
New-York,12-11-2020 20:40:52,02-05-2019 01:15:48,73
Lviv,02-04-2021 12:37:38,22-09-2019 01:44:57,61
LA,27-05-2018 23:00:06,07-01-2019 15:08:20,98
New-York,24-04-2019 08:48:22,10-10-2020 23:49:32,97
LA,21-11-2020 04:48:28,19-09-2018 22:47:30,22
Lviv,05-09-2018 19:24:30,27-09-2018 08:03:25,36
London,05-10-2020 16:35:22,10-07-2019 21:45:59,46
Paris,30-11-2020 11:24:06,26-07-2019 14:30:13,24
Kyiv,18-03-2020 23:22:41,07-12-2020 06:34:06,75
London,10-09-2019 03:50:13,24-05-2019 16:53:45,55
Paris,27-05-2018 06:21:52,08-01-2019 09:47:17,36
Wasinghton,25-09-2018 11:05:06,04-10-2020 14:33:45,80
Paris,22-02-2020 22:05:07,06-08-2020 16:14:09,54
New-York,18-09-2019 02:36:39,20-02-2020 09:47:42,3
LA,06-04-2018 10:10:43,02-02-2020 17:47:26,7
Paris,15-06-2019 13:16:27,15-06-2018 01:10:58,3
Lviv,18-12-2019 21:58:49,26-03-2020 19:27:09,15
LA,01-01-2021 21:38:27,01-06-2019 15:16:42,34
Kharkiv,27-11-2019 06:08:53,08-05-2019 03:50:21,15
Warsaw,28-12-2019 21:50:22,25-02-2019 13:16:32,28
Kyiv,10-09-2019 06:25:27,26-07-2018 07:27:35,27
Gdansk,07-01-2021 20:40:20,24-08-2020 13:00:57,6
LA,27-08-2018 21:46:43,09-05-2020 04:39:46,76
New-York,19-06-2018 10:23:59,18-02-2019 14:24:09,99
New-York,06-08-2019 10:16:02,13-02-2021 18:45:41,62
New-York,17-01-2020 11:16:55,24-06-2020 19:41:03,9
LA,30-11-2019 13:23:33,12-01-2018 00:38:40,32
Wasinghton,26-02-2021 14:14:16,22-11-2020 14:14:02,21
Kyiv,23-05-2019 21:54:38,13-11-2018 14:07:09,4
Kharkiv,13-02-2019 19:44:23,03-04-2019 21:46:43,2
Lviv,12-11-2019 19:30:51,21-11-2020 13:19:02,11
Kharkiv,10-07-2019 16:09:57,08-01-2020 04:55:51,45
Wasinghton,10-11-2018 13:54:17,25-05-2020 22:35:45,97
Warsaw,29-01-2019 11:34:42,05-09-2020 13:39:58,55
London,04-03-2019 13:29:46,01-08-2018 04:42:29,73
Kharkiv,21-04-2020 02:22:08,17-08-2018 22:41:12,100
Gdansk,09-06-2020 06:14:05,21-04-2019 19:55:24,35
Paris,05-04-2021 17:06:43,10-06-2019 13:05:59,30
Kharkiv,16-10-2018 15:12:13,22-10-2018 03:23:57,6
Gdansk,05-03-2019 15:04:22,21-02-2019 09:11:54,4
Kyiv,01-07-2018 17:13:03,22-06-2020 09:25:12,37
Lviv,25-10-2019 18:07:39,15-08-2019 19:20:24,94
New-York,23-12-2019 21:37:16,13-11-2020 19:59:52,5
Kharkiv,25-10-2019 15:43:16,19-07-2018 23:01:38,46
Kyiv,08-06-2019 06:26:31,09-07-2020 07:58:42,92
Gdansk,28-09-2018 13:24:48,08-04-2019 18:30:43,89
Kyiv,05-07-2018 02:10:36,10-09-2018 23:30:54,86
Paris,20-09-2019 12:48:29,06-10-2019 02:16:40,77
Warsaw,18-07-2019 22:20:25,24-02-2019 03:53:54,70
Warsaw,06-04-2018 10:07:31,16-01-2019 15:40:37,57
New-York,23-05-2018 12:52:41,25-01-2019 23:06:43,20
Kyiv,29-05-2018 20:41:47,13-07-2019 01:56:03,69
Lviv,16-09-2018 12:54:33,23-11-2018 08:24:37,29
Lviv,25-09-2020 05:11:54,17-10-2018 01:53:33,42
Lviv,12-04-2021 07:35:41,16-11-2020 19:15:11,60
Kharkiv,21-02-2018 22:03:46,03-03-2018 08:50:55,91
Gdansk,06-08-2019 07:59:44,16-01-2018 21:48:50,47
LA,27-07-2019 15:58:24,03-01-2018 16:02:31,45
New-York,09-12-2019 00:07:36,01-02-2020 12:59:17,74
London,25-10-2020 15:33:40,09-01-2021 08:47:46,72
LA,18-05-2019 22:46:07,10-10-2018 06:22:36,19
Gdansk,25-11-2020 05:28:06,06-03-2021 02:59:13,23
Warsaw,22-08-2019 00:58:31,20-01-2020 02:04:02,37
Kharkiv,13-04-2019 16:45:44,31-05-2018 07:57:37,28
Paris,02-08-2018 08:06:05,15-05-2020 01:52:03,95
LA,07-03-2021 19:11:07,10-01-2019 15:04:06,41
London,20-01-2018 21:32:32,07-01-2018 21:52:56,58
New-York,27-02-2020 20:22:49,08-02-2020 21:17:48,21
New-York,07-09-2019 11:43:33,19-03-2021 05:52:54,44
New-York,02-12-2019 13:27:27,28-11-2018 10:48:25,37
Lviv,08-10-2018 17:44:35,24-09-2018 03:24:15,12
Warsaw,22-07-2018 04:32:40,07-04-2018 12:00:48,37
LA,14-09-2018 13:43:57,23-09-2020 20:47:57,10
New-York,01-01-2021 13:18:09,21-09-2020 15:10:43,44
Kharkiv,27-08-2018 08:08:35,09-05-2020 03:29:16,99
Paris,08-02-2019 23:45:11,24-01-2021 05:19:54,66
Wasinghton,17-10-2020 09:00:48,20-08-2019 14:57:40,51
Paris,03-11-2020 02:30:16,28-12-2018 03:44:50,11
Wasinghton,15-10-2019 17:16:03,10-04-2018 07:56:25,58
New-York,13-04-2020 14:36:52,24-10-2018 10:02:18,55
Kharkiv,12-05-2018 21:48:20,27-06-2018 03:51:14,74
London,02-02-2020 14:12:57,20-11-2018 10:21:42,83
Lviv,28-04-2018 05:27:55,11-09-2019 01:17:40,29
Lviv,13-07-2018 16:42:41,21-03-2019 17:54:38,89
Lviv,11-05-2018 21:52:10,12-05-2018 20:05:45,85
Wasinghton,21-04-2020 01:07:03,22-07-2020 03:16:31,25
Warsaw,02-03-2021 12:45:27,09-02-2021 00:47:37,63
Paris,01-01-2018 05:02:45,08-02-2019 13:39:15,64
Lviv,15-08-2020 17:37:56,17-12-2018 04:20:13,60
Gdansk,28-01-2021 10:15:03,07-08-2019 02:26:56,71
London,24-08-2018 06:09:23,23-09-2018 18:25:37,54
Kharkiv,02-07-2020 05:50:47,01-10-2018 05:13:58,41
Kharkiv,28-06-2020 06:21:56,06-01-2019 04:37:50,20
Lviv,05-02-2018 04:35:49,01-03-2018 05:12:40,38
Kyiv,15-08-2018 08:17:24,18-11-2018 14:32:47,8
LA,23-01-2020 08:04:45,06-09-2020 09:41:53,2
Kyiv,07-04-2018 10:22:52,23-02-2018 22:50:43,81
Paris,26-07-2020 01:20:55,23-01-2019 02:14:21,91
Warsaw,13-03-2019 16:25:31,06-09-2020 00:29:08,16
New-York,11-01-2021 18:25:48,08-06-2018 21:36:33,50
London,28-10-2019 03:54:38,06-02-2020 19:51:39,86
Kharkiv,12-07-2019 06:49:10,17-04-2021 22:40:10,86
London,04-03-2020 22:53:53,17-02-2020 21:44:11,2
Kharkiv,06-07-2018 22:36:00,30-08-2019 13:03:40,89
Kyiv,13-12-2018 10:13:12,13-04-2020 10:07:28,90
Kyiv,15-02-2018 22:00:17,02-03-2021 09:39:51,77
Kyiv,02-01-2020 09:15:01,12-08-2018 07:36:36,78
Kharkiv,27-02-2018 13:26:48,15-12-2018 11:33:15,50
Lviv,09-10-2018 23:41:09,18-09-2020 17:43:33,99
Gdansk,15-12-2019 08:48:01,21-12-2019 23:20:57,81
Gdansk,22-04-2020 09:42:35,03-11-2019 06:13:29,34
LA,15-03-2018 10:31:21,23-11-2020 14:58:31,66
Kharkiv,21-03-2019 13:40:00,15-07-2019 23:21:16,31
New-York,03-03-2019 08:27:23,24-11-2019 04:05:12,64
Paris,12-02-2019 07:15:37,14-07-2018 04:06:29,67
Warsaw,24-09-2019 04:51:56,23-03-2021 02:59:13,79
Kharkiv,19-04-2018 18:12:34,29-03-2021 19:49:02,30
Gdansk,20-09-2018 04:26:51,17-04-2019 03:47:57,90
LA,17-06-2019 02:00:13,29-04-2018 07:38:33,54
Kyiv,02-09-2019 11:44:45,15-08-2018 06:42:14,85
LA,28-04-2020 13:06:13,12-03-2020 08:21:34,93
Kyiv,17-12-2018 18:16:16,17-04-2018 17:24:57,40
Kharkiv,28-08-2020 22:35:01,22-09-2020 23:19:35,98
Paris,22-01-2020 16:21:31,26-04-2018 02:26:41,93
Gdansk,24-06-2018 17:09:40,09-08-2020 11:50:25,20
LA,31-07-2019 16:39:50,20-06-2019 04:08:57,77
New-York,12-04-2019 03:47:38,07-08-2018 04:17:52,55
Lviv,09-06-2019 09:33:20,09-03-2020 11:14:03,53
Kharkiv,16-02-2021 15:32:02,15-12-2020 18:41:57,92
LA,08-08-2020 01:55:44,05-06-2018 04:55:29,64
LA,04-02-2018 20:02:19,11-07-2019 00:14:02,8
LA,13-03-2020 01:49:32,01-10-2020 16:54:18,64
Warsaw,10-08-2019 15:43:41,27-04-2020 16:08:27,45
New-York,24-07-2018 12:29:53,27-12-2020 10:30:36,47
Gdansk,25-09-2018 14:41:34,20-01-2019 04:11:46,3
Paris,29-04-2018 20:28:05,14-03-2019 00:38:53,34
LA,08-07-2018 23:02:30,12-01-2020 11:31:45,40
New-York,05-10-2018 04:01:05,11-01-2019 03:56:11,14
Gdansk,13-03-2021 08:59:48,22-09-2018 09:58:12,44
Gdansk,23-02-2019 20:35:10,02-04-2021 10:40:32,79
Wasinghton,26-12-2018 18:12:24,15-07-2019 15:26:37,61
New-York,23-11-2018 19:55:01,15-09-2020 22:59:17,77
Kharkiv,18-08-2019 20:51:30,24-02-2020 09:57:57,93
Gdansk,20-11-2018 11:20:01,02-05-2018 08:57:32,30
Wasinghton,30-05-2019 03:21:26,11-06-2018 13:33:59,72
Lviv,13-03-2020 13:12:59,26-09-2018 02:09:35,72
Paris,22-09-2018 17:56:03,18-12-2019 20:55:41,73
LA,02-05-2020 20:52:00,20-02-2018 06:31:36,70
Kharkiv,20-04-2018 03:07:18,04-01-2018 00:32:42,37
LA,28-08-2019 07:18:51,03-05-2020 16:14:27,48
Warsaw,10-12-2019 07:21:26,16-02-2021 13:48:43,81
New-York,18-03-2020 23:24:59,24-12-2018 08:53:07,97
Warsaw,24-01-2021 00:35:06,20-07-2018 02:26:20,27
Wasinghton,24-01-2019 08:21:24,26-08-2020 16:13:18,32
London,27-05-2020 23:55:23,04-01-2019 18:34:26,23
Paris,29-05-2018 03:18:26,15-09-2019 10:13:24,13
New-York,15-02-2019 03:31:41,29-07-2020 16:57:20,19
Kharkiv,28-11-2020 09:06:01,29-03-2021 09:35:38,54
Kyiv,03-01-2019 14:33:38,31-01-2020 18:30:24,93
LA,30-04-2020 08:05:13,04-08-2019 18:29:22,69
Wasinghton,06-12-2019 20:12:01,28-08-2018 07:15:35,63
Kyiv,17-08-2020 14:40:33,19-10-2018 03:26:48,22
Warsaw,24-08-2018 00:36:00,15-11-2020 00:03:52,75
Lviv,11-02-2019 10:28:39,29-10-2019 23:36:27,85
Paris,10-09-2019 09:24:08,18-02-2018 00:00:58,86
Kharkiv,20-06-2020 11:13:57,30-05-2020 14:22:58,57
Wasinghton,15-05-2018 19:18:10,22-01-2021 21:47:28,24
Gdansk,02-12-2020 14:15:42,02-01-2019 09:12:54,20
Paris,24-11-2018 07:22:53,23-02-2021 12:28:52,94
Kharkiv,26-11-2018 13:33:50,08-10-2018 22:55:26,37
Warsaw,31-01-2021 21:26:23,01-05-2020 04:00:00,90
Warsaw,08-01-2019 04:26:35,13-03-2019 11:20:11,74
New-York,13-02-2020 00:08:54,07-12-2020 23:35:38,36
Kyiv,05-01-2021 03:18:33,04-06-2019 20:04:43,21
Lviv,04-04-2019 01:40:27,24-01-2019 15:38:25,77
London,26-03-2021 12:27:37,23-10-2019 17:29:46,13
Wasinghton,25-11-2018 20:40:36,25-01-2018 17:58:08,86
Paris,11-04-2019 12:05:49,28-04-2019 21:30:37,92
Kyiv,21-01-2018 04:20:04,15-01-2020 19:13:48,43
Wasinghton,02-06-2018 02:16:57,10-05-2019 17:55:25,75
Wasinghton,16-08-2020 09:16:32,13-03-2018 12:55:21,5
Kharkiv,21-07-2020 11:29:03,10-02-2019 20:12:26,93
Paris,05-05-2020 18:08:56,10-10-2020 16:00:01,49
Kyiv,12-09-2019 11:19:54,09-09-2019 00:04:44,78
Kyiv,13-12-2019 05:39:01,07-12-2020 11:43:57,42
Kharkiv,09-10-2018 20:34:38,06-08-2020 23:05:52,74
LA,20-01-2020 07:09:13,05-11-2018 11:17:10,40
New-York,02-03-2018 05:01:17,06-10-2019 14:25:57,13
Kyiv,26-02-2018 04:35:25,16-03-2020 08:04:43,52
LA,21-08-2018 22:23:27,30-01-2021 12:46:12,61
Gdansk,22-03-2020 14:45:45,01-12-2019 23:34:00,92
Paris,26-11-2019 16:34:30,01-09-2018 00:33:51,22
Kyiv,11-07-2019 17:13:50,08-07-2019 18:56:16,61
Paris,12-01-2018 17:00:17,25-10-2018 07:35:06,14
Gdansk,21-12-2020 17:35:54,15-06-2018 00:45:03,23
Lviv,28-12-2019 04:19:57,29-05-2018 17:32:44,68
Kyiv,08-06-2019 22:53:19,18-04-2020 05:20:33,45
LA,09-10-2018 17:41:24,12-03-2019 00:19:49,19
Paris,29-07-2019 01:34:48,09-09-2018 13:04:48,45
Lviv,25-12-2018 05:58:40,24-04-2018 04:07:09,34
New-York,14-07-2020 06:04:26,13-05-2018 03:19:54,54
London,27-08-2019 07:13:24,12-01-2020 23:38:41,13
Gdansk,04-10-2020 17:43:20,09-08-2020 16:53:05,66
Wasinghton,26-04-2019 10:08:32,01-12-2018 13:42:07,35
Paris,25-05-2019 21:23:23,08-02-2021 02:00:45,45
Paris,29-07-2020 20:12:54,15-07-2020 14:29:38,41
New-York,21-11-2018 08:18:10,10-01-2019 17:37:17,54
London,20-04-2018 19:24:43,03-10-2019 20:51:25,6
Kyiv,29-09-2020 00:35:58,25-01-2021 01:27:02,59
New-York,19-04-2019 13:40:01,22-11-2020 07:36:22,61
LA,06-04-2021 19:51:53,18-08-2020 04:06:04,85
Gdansk,07-06-2018 08:12:26,28-06-2020 21:37:46,75
Gdansk,19-07-2018 04:09:28,23-10-2018 14:38:39,40
Wasinghton,18-10-2018 07:29:10,06-06-2018 07:50:44,6
Lviv,23-02-2020 15:48:19,10-11-2019 08:44:16,26
Lviv,18-10-2018 20:23:21,30-01-2019 22:32:31,22
Kharkiv,25-11-2019 23:27:04,21-01-2021 10:24:50,59
LA,15-02-2020 04:48:04,23-07-2018 13:53:28,97
New-York,02-02-2018 12:24:50,03-09-2020 11:25:26,96
Wasinghton,18-04-2019 23:45:24,06-07-2019 12:20:00,9
Lviv,10-07-2020 16:40:23,18-06-2019 15:04:07,9
New-York,26-07-2020 18:04:46,03-01-2021 13:28:29,16
Kyiv,24-04-2020 05:11:03,26-02-2020 00:58:03,49
Paris,13-11-2019 20:21:36,17-09-2020 01:02:05,62
Kharkiv,20-03-2020 03:05:32,13-10-2018 16:35:44,45
Wasinghton,26-12-2020 19:44:31,13-05-2019 02:17:18,83
LA,25-03-2021 15:19:01,07-07-2020 07:22:06,79
London,21-01-2019 02:28:52,13-09-2020 21:21:32,53
New-York,03-02-2018 02:01:27,30-07-2019 05:04:01,57
Warsaw,19-08-2019 08:01:15,05-05-2020 11:38:43,4
New-York,30-03-2021 23:36:59,06-02-2020 11:53:07,74
Warsaw,15-02-2020 20:52:49,06-02-2021 23:14:31,93
Lviv,10-03-2020 05:25:02,11-03-2021 20:45:33,87
Wasinghton,10-10-2018 21:55:39,12-12-2020 11:28:17,40
London,28-09-2020 02:25:41,22-06-2018 01:32:24,15
Paris,18-11-2018 01:38:29,11-01-2020 18:21:45,59
LA,14-11-2018 18:14:58,05-06-2020 12:14:00,73
Lviv,18-12-2018 05:37:55,27-05-2019 15:44:33,30
Lviv,17-01-2018 19:15:59,20-03-2018 01:08:28,24
Paris,11-12-2019 08:56:27,25-11-2019 23:43:20,46
Wasinghton,27-05-2020 23:37:49,29-01-2019 07:46:07,15
Paris,13-05-2018 08:10:56,05-08-2018 18:21:55,28
New-York,15-05-2019 19:46:35,14-01-2018 21:24:31,16
Paris,07-02-2021 18:51:28,07-04-2020 16:43:59,78
London,30-11-2020 02:22:14,07-03-2020 21:17:38,89
Kharkiv,08-08-2019 22:11:31,20-06-2020 22:46:57,28
Wasinghton,23-01-2018 02:35:02,03-09-2018 15:41:44,43
LA,10-01-2021 15:14:03,24-06-2018 08:12:10,69
Warsaw,11-05-2019 01:18:40,13-04-2020 12:52:47,48
Lviv,11-08-2020 02:56:09,03-03-2018 15:48:10,82
New-York,30-07-2020 21:19:25,05-12-2018 11:06:04,77
Warsaw,05-08-2020 16:20:31,20-07-2019 09:29:11,69
London,10-07-2020 23:38:15,09-10-2018 22:12:31,85
Paris,14-03-2021 10:14:16,10-04-2020 05:52:36,32
New-York,15-05-2019 05:55:57,29-10-2020 02:53:39,20
London,06-08-2018 16:11:32,28-03-2020 20:09:35,7
Gdansk,15-02-2019 19:38:58,21-11-2020 22:23:34,88
Kharkiv,07-04-2020 23:19:26,27-05-2020 04:57:54,67
LA,19-08-2018 21:20:21,18-03-2020 02:56:13,91
Gdansk,12-07-2018 16:45:40,25-02-2018 08:20:46,88
Warsaw,17-02-2018 22:23:45,09-10-2018 00:31:59,19
New-York,17-06-2019 14:38:30,21-04-2018 20:58:16,28
